Start Positions:

Left Elbow: 0,03172126, 0,3715511, 2,208762
Right Elbow: 0,5119268, 0,3821196, 2,168456
Left Hand: 0,01407116, 0,0552583, 2,118114
Right Hand: 0,5008132, 0,08167228, 2,053348
Left Shoulder: 0,09270445, 0,6293373, 2,211961
Right Shoulder: 0,4345969, 0,6299502, 2,18723
Left wrist: 0,01205591, 0,1272223, 2,136828
Right wrist: 0,5082272, 0,1429135, 2,072264

